,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
13426,12653,306,HighSeason,[4-7],Standard,[160-260],[1-1],True
13427,13342,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13428,13343,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13429,13344,109,HighSeason,[4-7],Standard,[260-360],[2-2],True
13430,13345,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13431,13346,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13432,9684,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
13433,13347,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13434,13348,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13435,7983,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13436,13349,92,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
13437,13350,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
13438,13351,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13439,13352,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13440,13353,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13441,8823,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13442,13354,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13443,13355,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13444,8021,324,HighSeason,[0-1],Nonref,[260-360],[3-4],True
13445,13356,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13446,13357,109,HighSeason,[4-7],Standard,[260-360],[2-2],True
13447,13358,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13448,13359,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13449,13360,87,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13450,13361,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13451,13362,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13452,13364,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13453,13365,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13454,13367,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13455,13368,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13456,13369,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13457,13370,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13458,13371,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13459,13372,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13460,13373,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13461,13374,349,HighSeason,[2-3],Standard,[160-260],[1-1],False
13462,13375,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13463,9853,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13464,7373,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13465,13376,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13466,12286,314,HighSeason,[0-1],Standard,[160-260],[2-2],False
13467,13377,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13468,13378,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13469,13379,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13470,13380,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13471,13381,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13472,13382,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13473,13383,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13474,12286,615,HighSeason,[0-1],Standard,[160-260],[1-1],True
13475,13385,344,HighSeason,[0-1],Standard,[260-360],[5-inf],True
13476,13386,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13477,13387,69,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
13478,13388,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13479,13389,75,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13480,11843,195,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13481,13390,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13482,13392,333,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13483,13393,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13484,13394,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13485,13395,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13486,13396,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13487,13398,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13488,13399,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13489,13400,111,HighSeason,[8-inf],Standard,[160-260],[2-2],True
13490,13401,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13491,13402,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13492,13403,326,HighSeason,[0-1],Nonref,[260-360],[3-4],False
13493,13404,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
13494,13405,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13495,13406,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13496,13407,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13497,13408,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
13498,13409,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13499,13410,706,HighSeason,[2-3],Standard,[260-360],[1-1],True
13500,9236,315,HighSeason,[0-1],Nonref,[160-260],[2-2],False
13501,13411,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13502,13412,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13503,13413,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13504,13414,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13505,13415,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13506,13416,333,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13507,13417,334,HighSeason,[0-1],Standard,[160-260],[5-inf],True
13508,13418,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13509,3460,617,HighSeason,[0-1],Standard,[260-360],[3-4],False
13510,13419,619,HighSeason,[0-1],Standard,[260-360],[3-4],True
13511,13420,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13512,13421,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13513,12653,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13514,13422,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13515,13423,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13516,13424,109,HighSeason,[4-7],Standard,[260-360],[2-2],True
13517,13425,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13518,13426,337,HighSeason,[4-7],Standard,[160-260],[3-4],False
13519,13427,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13520,13428,192,HighSeason,[4-7],Nonref,[160-260],[5-inf],True
13521,13429,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13522,13430,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13523,13431,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13524,13432,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13525,13434,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13526,13435,254,HighSeason,[4-7],Standard,[260-360],[3-4],False
13527,13436,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13528,13437,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13529,13438,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13530,13439,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13531,13440,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13532,13441,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13533,13442,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13534,13443,707,HighSeason,[2-3],Standard,[360-500],[3-4],True
13535,13444,619,HighSeason,[0-1],Standard,[260-360],[3-4],True
13536,706,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13537,706,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13538,13445,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13539,13446,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13540,13447,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13541,13448,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13542,13449,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13543,13450,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13544,13451,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13545,13452,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13546,13453,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13547,13454,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13548,13455,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13549,13456,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13550,13457,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13551,13458,615,HighSeason,[0-1],Standard,[160-260],[1-1],True
13552,13459,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
13553,13460,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13554,13461,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13555,13462,351,LowSeason,[2-3],Standard,[160-260],[1-1],True
13556,13463,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13557,13464,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13558,13465,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13559,13439,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13560,13466,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13561,13468,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13562,13469,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13563,13470,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13564,13471,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
13565,13472,334,HighSeason,[0-1],Standard,[160-260],[5-inf],True
13566,13473,171,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13567,6011,310,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13568,13474,254,HighSeason,[4-7],Standard,[260-360],[3-4],False
13569,13475,314,HighSeason,[0-1],Standard,[160-260],[2-2],False
13570,13476,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13571,13477,91,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13572,11196,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13573,13478,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13574,12266,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13575,13479,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13576,10099,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13577,5693,609,HighSeason,[0-1],Nonref,[260-360],[2-2],True
13578,13480,273,HighSeason,[2-3],Standard,[260-360],[3-4],False
13579,10789,306,HighSeason,[4-7],Standard,[160-260],[1-1],True
13580,13482,171,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13581,13451,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13582,13483,318,HighSeason,[0-1],Nonref,[160-260],[1-1],True
13583,13484,59,HighSeason,[4-7],Standard,[0-160],[2-2],True
13584,706,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13585,13485,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13586,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13587,13486,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
13588,13487,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13589,13488,604,HighSeason,[4-7],Nonref,[260-360],[5-inf],False
13590,13489,236,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
13591,13491,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13592,13492,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13593,13493,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13594,13494,255,HighSeason,[4-7],Nonref,[260-360],[2-2],True
13595,13495,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13596,13496,229,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
13597,13497,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13598,13499,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13599,13500,322,HighSeason,[0-1],Standard,[160-260],[2-2],True
13600,13501,91,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13601,13502,255,HighSeason,[4-7],Nonref,[260-360],[2-2],True
13602,13504,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13603,13505,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13604,13506,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13605,13507,315,HighSeason,[0-1],Nonref,[160-260],[2-2],False
13606,13508,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13607,13509,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13608,9605,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13609,13510,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13610,1913,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13611,10789,708,HighSeason,[8-inf],Standard,[160-260],[1-1],True
13612,13511,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13613,13512,337,HighSeason,[4-7],Standard,[160-260],[3-4],False
13614,13513,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13615,13514,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13616,13515,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13617,10222,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13618,7530,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13619,1024,335,HighSeason,[2-3],Standard,[0-160],[2-2],False
13620,13516,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13621,13517,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13622,13518,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13623,13519,329,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13624,13520,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13625,3391,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13626,13521,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13627,13522,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13628,13523,293,HighSeason,[0-1],Standard,[160-260],[3-4],False
13629,13524,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13630,13525,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13631,12480,293,HighSeason,[0-1],Standard,[160-260],[3-4],False
13632,13526,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13633,13527,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13634,13528,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13635,13529,322,HighSeason,[0-1],Standard,[160-260],[2-2],True
13636,13530,195,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13637,13531,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13638,13532,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13639,13533,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13640,13534,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13641,13535,293,HighSeason,[0-1],Standard,[160-260],[3-4],False
13642,13536,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13643,13537,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13644,13539,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13645,13540,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13646,13541,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13647,13542,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13648,13543,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13649,13544,346,HighSeason,[2-3],Nonref,[260-360],[2-2],True
13650,13545,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13651,13546,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13652,13010,293,HighSeason,[0-1],Standard,[160-260],[3-4],False
13653,13547,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13654,13548,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13655,13549,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13656,13551,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13657,13553,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13658,13554,91,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13659,13555,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13660,13556,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13661,13557,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13662,2773,87,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13663,13558,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13664,13560,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13665,13561,327,HighSeason,[2-3],Standard,[260-360],[2-2],True
13666,13562,306,HighSeason,[4-7],Standard,[160-260],[1-1],True
13667,5998,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13668,13563,171,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13669,13564,131,HighSeason,[4-7],Standard,[260-360],[3-4],True
13670,13565,349,HighSeason,[2-3],Standard,[160-260],[1-1],False
13671,13566,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13672,13567,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
13673,13568,349,HighSeason,[2-3],Standard,[160-260],[1-1],False
13674,13569,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13675,13570,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13676,13571,322,HighSeason,[0-1],Standard,[160-260],[2-2],True
13677,13572,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13678,13573,336,HighSeason,[0-1],Standard,[160-260],[5-inf],False
13679,13574,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13680,706,709,HighSeason,[4-7],Standard,[160-260],,True
13681,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13682,13575,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13683,13576,306,HighSeason,[4-7],Standard,[160-260],[1-1],True
13684,13577,131,HighSeason,[4-7],Standard,[260-360],[3-4],True
13685,13578,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13686,13579,344,HighSeason,[0-1],Standard,[260-360],[5-inf],True
13687,13580,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13688,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13689,13581,322,HighSeason,[0-1],Standard,[160-260],[2-2],True
13690,13582,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13691,13583,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13692,13141,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13693,13584,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13694,13585,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13695,13586,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13696,13587,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13697,13588,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13698,13589,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13699,13590,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13700,13591,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13701,13592,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13702,13593,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13703,13594,308,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
13704,13595,337,HighSeason,[4-7],Standard,[160-260],[3-4],False
13705,13596,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13706,13597,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13707,11249,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13708,13598,344,HighSeason,[0-1],Standard,[260-360],[5-inf],True
13709,13599,331,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
13710,13600,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13711,13601,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13712,13603,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13713,13604,131,HighSeason,[4-7],Standard,[260-360],[3-4],True
13714,13605,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13715,13606,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13716,13607,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13717,13608,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13718,13609,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13719,13611,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13720,13612,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
13721,11695,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13722,13613,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13723,13614,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13724,5871,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
13725,13615,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13726,13616,293,HighSeason,[0-1],Standard,[160-260],[3-4],False
13727,13617,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13728,13618,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13729,13619,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13730,13620,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13731,9140,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13732,13621,91,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13733,13622,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13734,13623,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13735,13624,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13736,13625,75,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13737,13626,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13738,13627,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13739,13628,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
13740,13629,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13741,13631,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13742,13632,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13743,13633,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13744,13634,306,HighSeason,[4-7],Standard,[160-260],[1-1],True
13745,13635,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13746,13636,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13747,13637,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13748,13638,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13749,13639,256,HighSeason,[4-7],Standard,[160-260],[2-2],False
13750,13641,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
13751,13642,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13752,13643,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13753,13644,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13754,13646,309,HighSeason,[2-3],Nonref,[260-360],[3-4],False
13755,13647,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13756,13648,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13757,13649,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13758,13650,619,HighSeason,[0-1],Standard,[260-360],[3-4],True
13759,13651,314,HighSeason,[0-1],Standard,[160-260],[2-2],False
13760,13652,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13761,13653,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
13762,13654,171,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13763,13655,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13764,8313,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13765,13656,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13766,13657,329,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13767,13658,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13768,13659,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13769,13660,322,HighSeason,[0-1],Standard,[160-260],[2-2],True
13770,13661,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13771,13662,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13772,13663,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13773,13664,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13774,13665,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13775,13666,273,HighSeason,[2-3],Standard,[260-360],[3-4],False
13776,13667,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13777,13668,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13778,13669,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13779,13670,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13780,13671,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
13781,13672,261,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13782,1961,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
13783,13673,91,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13784,13674,349,HighSeason,[2-3],Standard,[160-260],[1-1],False
13785,13675,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13786,13676,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13787,13677,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13788,13678,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13789,13679,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13790,13680,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13791,13681,349,HighSeason,[2-3],Standard,[160-260],[1-1],False
13792,13682,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
13793,13683,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13794,13684,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13795,13685,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13796,13686,322,HighSeason,[0-1],Standard,[160-260],[2-2],True
13797,13687,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13798,13688,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13799,13689,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
13800,13690,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
13801,13691,314,HighSeason,[0-1],Standard,[160-260],[2-2],False
13802,13692,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13803,13693,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
13804,13694,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
13805,11637,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13806,13695,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13807,13696,91,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13808,13565,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13809,13697,136,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13810,13698,227,LowSeason,[2-3],Standard,[260-360],[3-4],True
13811,13699,131,HighSeason,[4-7],Standard,[260-360],[3-4],True
13812,13700,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
13813,13702,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
13814,13703,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13815,13704,333,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13816,13705,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13817,13706,272,HighSeason,[8-inf],Nonref,[160-260],[1-1],True
13818,13707,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13819,13708,310,HighSeason,[0-1],Nonref,[160-260],[2-2],True
